Item_Code|Item_Name|Manu_Code|Manu_Name|Sale_Qty|Bon_Qty|Dis_Perc|Dis_Amt|Spr_PTR|Stax_Perc|Sret_Qty|Pack_Size|OP_Bal|Cl_Bal|Acode|From_Date|To_Date
109989|WINOLAP 5                     10'S|1208|SUN RADIANT DIVISION|222|0|0|336.36|60.05|4.00|-10|10'S|174.00|27.00|AIOCD6034|01/01/2009|31/01/2009
110486|IVEPRED 24                    10'S|1208|SUN RADIANT DIVISION|0|0|0|0.00|152.36|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
112643|A B PHYLLINE                  10'S|1208|SUN RADIANT DIVISION|268|0|0|437.53|58.49|4.00|-1|10'S|142.00|0.00|AIOCD6034|01/01/2009|31/01/2009
113822|A B PHYLLINE SYRUP|1208|SUN RADIANT DIVISION|0|0|0|0.00|0.00|0|0|100ML|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
103314|PROLOMET XL 25                10'S|1209|SUN ARIAN DIVISION,|270|0|0|145.20|31.97|4.00|-3|10'S|180.00|43.00|AIOCD6034|01/01/2009|31/01/2009
105133|KORANDIL-5 TAB                10'S|1209|SUN ARIAN DIVISION,|151|0|0|172.75|67.46|4.00|-8|10'S|123.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105139|AQUAZIDE 12.5MG TA            10'S|1209|SUN ARIAN DIVISION,|208|0|0|51.11|8.58|4.00|-23|10'S|24.00|419.00|AIOCD6034|01/01/2009|31/01/2009
105140|AQUAZIDE 25MG TAB             10'S|1209|SUN ARIAN DIVISION,|154|0|0|59.66|14.51|4.00|-8|10'S|74.00|28.00|AIOCD6034|01/01/2009|31/01/2009
105141|GLUCORED TAB                  10'S|1209|SUN ARIAN DIVISION,|933|0|0|353.86|12.79|4.00|-20|10'S|306.00|113.00|AIOCD6034|01/01/2009|31/01/2009
105144|REPACE 25MG TAB               10'S|1209|SUN ARIAN DIVISION,|526|0|0|266.27|23.08|4.00|-5|10'S|144.00|323.00|AIOCD6034|01/01/2009|31/01/2009
105145|REPACE 50MG TAB               10'S|1209|SUN ARIAN DIVISION,|760|0|0|853.94|44.53|4.00|-10|10'S|388.00|178.00|AIOCD6034|01/01/2009|31/01/2009
105196|GLUCORED FORTE                10'S|1209|SUN ARIAN DIVISION,|3100|0|0|1179.60|17.16|4.00|0|10'S|1290.00|190.00|AIOCD6034|01/01/2009|31/01/2009
105197|LOTENSYL-10MG TAB             10'S|1209|SUN ARIAN DIVISION,|94|0|0|80.61|36.65|4.00|-1|10'S|24.00|61.00|AIOCD6034|01/01/2009|31/01/2009
105198|NORMOLIP 300MG                10'S|1209|SUN ARIAN DIVISION,|0|0|0|0.00|94.58|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105203|REPACE H TAB                  10'S|1209|SUN ARIAN DIVISION,|757|0|0|872.51|51.32|4.00|0|10'S|393.00|156.00|AIOCD6034|01/01/2009|31/01/2009
105204|REPACE-AF TAB                 10'S|1209|SUN ARIAN DIVISION,|117|0|0|162.66|54.59|4.00|0|10'S|22.00|25.00|AIOCD6034|01/01/2009|31/01/2009
105205|METHIMEZ 10MG                 10'S|1209|SUN ARIAN DIVISION,|5|0|0|0.00|38.99|4.00|0|10'S|25.00|20.00|AIOCD6034|01/01/2009|31/01/2009
105206|FIBMET 160                    10'S|1209|SUN ARIAN DIVISION,|4|0|0|5.24|65.42|4.00|0|10'S|9.00|5.00|AIOCD6034|01/01/2009|31/01/2009
105331|KORANDIL-10MG TAB             10'S|1209|SUN ARIAN DIVISION,|51|0|0|75.39|96.70|4.00|0|10'S|40.00|31.00|AIOCD6034|01/01/2009|31/01/2009
105332|REBOSE-25MG TAB               10'S|1209|SUN ARIAN DIVISION,|58|0|0|57.59|34.31|4.00|-2|10'S|73.00|32.00|AIOCD6034|01/01/2009|31/01/2009
105333|REBOSE-50MG TAB               10'S|1209|SUN ARIAN DIVISION,|55|0|0|51.76|64.73|4.00|0|10'S|27.00|32.00|AIOCD6034|01/01/2009|31/01/2009
105334|REPACE-A TAB                  10'S|1209|SUN ARIAN DIVISION,|27|0|0|26.64|34.16|4.00|0|10'S|0.00|13.00|AIOCD6034|01/01/2009|31/01/2009
105369|LOTENSYL-20MG TAB             10'S|1209|SUN ARIAN DIVISION,|17|0|0|14.60|60.83|4.00|0|10'S|36.00|19.00|AIOCD6034|01/01/2009|31/01/2009
105603|LOTENSYL-AT TAB               10'S|1209|SUN ARIAN DIVISION,|35|0|0|32.44|49.13|4.00|0|10'S|16.00|1.00|AIOCD6034|01/01/2009|31/01/2009
105612|REPALOL TAB                   10'S|1209|SUN ARIAN DIVISION,|158|0|0|200.07|59.89|4.00|0|10'S|78.00|30.00|AIOCD6034|01/01/2009|31/01/2009
105811|ROZAVEL 10MG                  10's|1209|SUN ARIAN DIVISION,|111|0|0|212.97|83.84|4.00|-1|10's|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105886|ROZAVEL-5MG TAB               10'S|1209|SUN ARIAN DIVISION,|147|0|0|132.43|47.96|4.00|-3|10'S|0.00|26.00|AIOCD6034|01/01/2009|31/01/2009
106088|GLUCORED FORTE SR             10'S|1209|SUN ARIAN DIVISION,|20|0|0|8.94|24.80|4.00|0|10'S|50.00|40.00|AIOCD6034|01/01/2009|31/01/2009
106287|TRIGLUCORED FORTE             10'S|1209|SUN ARIAN DIVISION,|482|0|0|424.38|43.67|4.00|-1|10'S|492.00|141.00|AIOCD6034|01/01/2009|31/01/2009
107185|PIOGLIT MF 30                 10'S|1209|SUN ARIAN DIVISION,|8|0|0|7.30|60.83|4.00|0|10'S|1.00|13.00|AIOCD6034|01/01/2009|31/01/2009
107198|REPACE 100                    10'S|1209|SUN ARIAN DIVISION,|21|0|0|16.39|74.48|4.00|0|10'S|11.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107222|PROLOMET R 25                 10'S|1209|SUN ARIAN DIVISION,|9|0|0|11.23|70.19|4.00|0|10'S|9.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107223|PROLOMET AM 50                10'S|1209|SUN ARIAN DIVISION,|45|0|0|58.66|62.39|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107426|REPALOL H                     10'S|1209|SUN ARIAN DIVISION,|54|0|0|37.67|55.39|4.00|-1|10'S|54.00|1.00|AIOCD6034|01/01/2009|31/01/2009
107455|PALENO                        10'S|1209|SUN ARIAN DIVISION,|2|0|0|2.13|106.59|12.50|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107498|PROLOMET AM 25                10'S|1209|SUN ARIAN DIVISION,|17|0|0|6.73|42.11|4.00|-3|10'S|18.00|4.00|AIOCD6034|01/01/2009|31/01/2009
108106|PROLOMET XL 50                10'S|1209|SUN ARIAN DIVISION,|268|0|0|299.51|50.44|4.00|-4|10'S|264.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108239|METHIMEZ 5                    10'S|1209|SUN ARIAN DIVISION,|12|0|0|5.22|21.84|4.00|-10|10'S|12.00|10.00|AIOCD6034|01/01/2009|31/01/2009
108853|PROLOMET XL 12.5              10'S|1209|SUN ARIAN DIVISION,|54|0|0|17.51|20.28|4.00|0|10'S|42.00|18.00|AIOCD6034|01/01/2009|31/01/2009
108854|GALINERVE 150                 10'S|1209|SUN ARIAN DIVISION,|0|0|0|0.00|109.65|4.00|0|10'S|6.00|6.00|AIOCD6034|01/01/2009|31/01/2009
108855|GALINERVE 75                  10'S|1209|SUN ARIAN DIVISION,|87|0|0|164.95|58.49|4.00|-5|10'S|32.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109332|PROLOMET XL 100               10'S|1209|SUN ARIAN DIVISION,|25|0|0|55.67|79.55|4.00|0|10'S|7.00|12.00|AIOCD6034|01/01/2009|31/01/2009
109923|GALINERVE M 75                10'S|1209|SUN ARIAN DIVISION,|47|0|0|67.65|66.29|4.00|0|10'S|40.00|3.00|AIOCD6034|01/01/2009|31/01/2009
110262|TRILOPACE                     10'S|1209|SUN ARIAN DIVISION,|14|0|0|13.56|56.54|4.00|0|10'S|14.00|0.00|AIOCD6034|01/01/2009|31/01/2009
110263|ROZAVEL EZ                    10'S|1209|SUN ARIAN DIVISION,|14|0|0|11.82|98.57|4.00|0|10'S|14.00|0.00|AIOCD6034|01/01/2009|31/01/2009
110377|RIOBANT                       10'S|1209|SUN ARIAN DIVISION,|0|0|0|0.00|80.33|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
112238|FIBMET 80                     10'S|1209|SUN ARIAN DIVISION,|4|0|0|0.00|41.77|4.00|-3|10'S|44.00|43.00|AIOCD6034|01/01/2009|31/01/2009
112571|SULPITAC 400                  10'S|1209|SUN ARIAN DIVISION,|2|0|0|0.00|202.76|4.00|0|10'S|15.00|13.00|AIOCD6034|01/01/2009|31/01/2009
112572|PROLOMET R 50                 10'S|1209|SUN ARIAN DIVISION,|14|0|0|28.38|109.18|4.00|0|10'S|41.00|27.00|AIOCD6034|01/01/2009|31/01/2009
113629|ROZAVEL 20                         10'S|1209|SUN ARIAN DIVISION,|3|0|0|9.53|158.78|4.00|0|10'S|0.00|48.00|AIOCD6034|01/01/2009|31/01/2009
113859|GLUCORED FORTE 850|1209|SUN ARIAN DIVISION,|0|0|0|0.00|0.00|0|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
101641|ARPIZOL 5MG                   10'S|1210|SUN SYNERGY DIVISION,|43|0|0|42.42|31.19|4.00|0|10'S|32.00|4.00|AIOCD6034|01/01/2009|31/01/2009
105154|CLOFRANIL 10MG TAB            10'S|1210|SUN SYNERGY DIVISION,|41|0|0|11.38|20.28|4.00|0|10'S|30.00|9.00|AIOCD6034|01/01/2009|31/01/2009
105155|CLOFRANIL 25MG TAB            10's|1210|SUN SYNERGY DIVISION,|84|0|0|77.69|41.33|4.00|-4|10's|50.00|10.00|AIOCD6034|01/01/2009|31/01/2009
105156|SYNDOPA 110MG TAB             10'S|1210|SUN SYNERGY DIVISION,|625|0|0|141.39|8.56|4.00|0|10'S|341.00|121.00|AIOCD6034|01/01/2009|31/01/2009
105157|SYNDOPA 275MG TAB             10'S|1210|SUN SYNERGY DIVISION,|110|0|0|36.00|19.99|4.00|-2|10'S|52.00|14.00|AIOCD6034|01/01/2009|31/01/2009
105158|SYNDOPA-PLUS                  10'S|1210|SUN SYNERGY DIVISION,|191|0|0|78.14|17.37|4.00|-3|10'S|80.00|162.00|AIOCD6034|01/01/2009|31/01/2009
105159|SIZOPIN 100MG TAB             10'S|1210|SUN SYNERGY DIVISION,|153|0|0|285.09|55.68|4.00|0|10'S|72.00|19.00|AIOCD6034|01/01/2009|31/01/2009
105169|CLOFRANIL-SR 75MG             10'S|1210|SUN SYNERGY DIVISION,|21|0|0|35.64|99.04|4.00|-1|10'S|11.00|26.00|AIOCD6034|01/01/2009|31/01/2009
105170|ENCORATE-CHRO 200             10'S|1210|SUN SYNERGY DIVISION,|188|0|0|167.05|26.52|4.00|-10|10'S|114.00|6.00|AIOCD6034|01/01/2009|31/01/2009
105171|ENCORATE-CHRO 300             10'S|1210|SUN SYNERGY DIVISION,|229|0|0|295.66|37.43|4.00|-3|10'S|63.00|33.00|AIOCD6034|01/01/2009|31/01/2009
105172|ENCORATE-CHRO 500             10'S|1210|SUN SYNERGY DIVISION,|208|0|0|288.32|63.95|4.00|-8|10'S|126.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105173|LONAZEP 1MG TAB               10'S|1210|SUN SYNERGY DIVISION,|116|0|0|49.36|25.74|4.00|-1|10'S|125.00|40.00|AIOCD6034|01/01/2009|31/01/2009
105174|AMIXIDE-H TAB                 10'S|1210|SUN SYNERGY DIVISION,|112|0|0|46.05|14.97|4.00|0|10'S|35.00|28.00|AIOCD6034|01/01/2009|31/01/2009
105175|ENCORATE 200MG TAB            10'S|1210|SUN SYNERGY DIVISION,|80|0|0|44.11|21.84|4.00|0|10'S|15.00|64.00|AIOCD6034|01/01/2009|31/01/2009
105176|ENCORATE 300MG TAB            10'S|1210|SUN SYNERGY DIVISION,|50|0|0|17.90|28.86|4.00|0|10'S|30.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105177|ENCORATE 500MG TAB            10'S|1210|SUN SYNERGY DIVISION,|55|0|0|58.97|47.57|4.00|0|10'S|55.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105178|LIOFEN 10MG TAB               10'S|1210|SUN SYNERGY DIVISION,|131|0|0|232.82|67.69|4.00|-1|10'S|184.00|54.00|AIOCD6034|01/01/2009|31/01/2009
105179|LONAZEP 0.5MG TAB             10'S|1210|SUN SYNERGY DIVISION,|555|0|0|237.53|17.16|4.00|0|10'S|335.00|180.00|AIOCD6034|01/01/2009|31/01/2009
105180|LONAZEP 2MG                   10'S|1210|SUN SYNERGY DIVISION,|60|0|0|65.99|45.23|4.00|-3|10'S|23.00|66.00|AIOCD6034|01/01/2009|31/01/2009
105181|PRODEP 10MG CAP               10'S|1210|SUN SYNERGY DIVISION,|114|0|0|80.32|20.28|4.00|-3|10'S|54.00|23.00|AIOCD6034|01/01/2009|31/01/2009
105189|SYNDOPA MD PLUS               10'S|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|17.37|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105190|VENIZ XR 37.5MG TA            10'S|1210|SUN SYNERGY DIVISION,|49|0|0|51.10|24.80|4.00|0|10'S|35.00|15.00|AIOCD6034|01/01/2009|31/01/2009
105299|COGNITOL-5 TAB                10'S|1210|SUN SYNERGY DIVISION,|36|0|0|64.79|52.25|4.00|0|10'S|36.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105300|GABANTIN FORTE                10'S|1210|SUN SYNERGY DIVISION,|88|0|0|139.29|91.63|4.00|-7|10'S|52.00|26.00|AIOCD6034|01/01/2009|31/01/2009
105301|ENCORATE-SY                  100ML|1210|SUN SYNERGY DIVISION,|31|0|0|23.46|46.79|4.00|0|100ML|28.00|19.00|AIOCD6034|01/01/2009|31/01/2009
105302|GABANTIN 300MG CAP            10'S|1210|SUN SYNERGY DIVISION,|224|0|0|575.37|83.55|4.00|-1|10'S|114.00|41.00|AIOCD6034|01/01/2009|31/01/2009
105303|GABANTIN 400MG CAP            10'S|1210|SUN SYNERGY DIVISION,|10|0|0|19.97|99.82|4.00|0|10'S|10.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105304|SYNCAPONE 100                 10'S|1210|SUN SYNERGY DIVISION,|81|0|0|127.07|47.75|4.00|0|10'S|11.00|20.00|AIOCD6034|01/01/2009|31/01/2009
105305|GABANTIN PLUS                 10'S|1210|SUN SYNERGY DIVISION,|29|0|0|13.28|44.53|4.00|-1|10'S|27.00|29.00|AIOCD6034|01/01/2009|31/01/2009
105306|REVOCON 25MG TAB              10'S|1210|SUN SYNERGY DIVISION,|32|0|0|77.37|120.88|4.00|0|10'S|29.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105309|SIZOPIN 25MG TAB              10'S|1210|SUN SYNERGY DIVISION,|87|0|0|45.68|18.41|4.00|0|10'S|56.00|9.00|AIOCD6034|01/01/2009|31/01/2009
105310|SIZOPIN-50MG TAB              10'S|1210|SUN SYNERGY DIVISION,|60|0|0|29.43|31.97|4.00|0|10'S|100.00|40.00|AIOCD6034|01/01/2009|31/01/2009
105311|SYNDOPA-CR TAB                10'S|1210|SUN SYNERGY DIVISION,|63|0|0|21.72|35.03|4.00|0|10'S|51.00|58.00|AIOCD6034|01/01/2009|31/01/2009
105312|PRODEP 20MG CAP               10'S|1210|SUN SYNERGY DIVISION,|220|0|0|277.37|34.16|4.00|-2|10'S|52.00|132.00|AIOCD6034|01/01/2009|31/01/2009
105313|SYNCAPONE 50                  10'S|1210|SUN SYNERGY DIVISION,|55|0|0|71.19|43.67|4.00|0|10'S|55.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105314|DICORATE ER 750               10'S|1210|SUN SYNERGY DIVISION,|54|0|0|50.39|74.09|4.00|0|10'S|26.00|7.00|AIOCD6034|01/01/2009|31/01/2009
105316|DUZELA 30                     10'S|1210|SUN SYNERGY DIVISION,|38|0|0|56.15|58.49|4.00|0|10'S|24.00|11.00|AIOCD6034|01/01/2009|31/01/2009
105383|NEXITO-10MG TAB               10'S|1210|SUN SYNERGY DIVISION,|215|0|0|237.87|45.23|4.00|0|10'S|112.00|107.00|AIOCD6034|01/01/2009|31/01/2009
105384|NEXITO-20MG TAB               10'S|1210|SUN SYNERGY DIVISION,|36|0|0|69.34|88.90|4.00|0|10'S|17.00|1.00|AIOCD6034|01/01/2009|31/01/2009
105385|NEXITO-5MG TAB                10'S|1210|SUN SYNERGY DIVISION,|194|0|0|125.13|26.52|4.00|0|10'S|72.00|48.00|AIOCD6034|01/01/2009|31/01/2009
105421|NEXITO PLUS                   10'S|1210|SUN SYNERGY DIVISION,|71|0|0|52.70|40.55|4.00|0|10'S|4.00|3.00|AIOCD6034|01/01/2009|31/01/2009
105610|LONAZEP-0.25MG TAB            10'S|1210|SUN SYNERGY DIVISION,|302|0|0|74.65|9.46|4.00|-17|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105618|ARPIZOL-10MG TAB              10'S|1210|SUN SYNERGY DIVISION,|59|0|0|73.09|55.37|4.00|0|10'S|46.00|27.00|AIOCD6034|01/01/2009|31/01/2009
105619|ARPIZOL-15MG TAB              10'S|1210|SUN SYNERGY DIVISION,|18|0|0|21.42|76.43|4.00|0|10'S|27.00|29.00|AIOCD6034|01/01/2009|31/01/2009
105620|ARPIZOL-30MG TAB              10'S|1210|SUN SYNERGY DIVISION,|15|0|0|36.68|131.02|4.00|0|10'S|20.00|25.00|AIOCD6034|01/01/2009|31/01/2009
105686|AMIXIDE                       10'S|1210|SUN SYNERGY DIVISION,|173|0|0|89.99|21.84|4.00|0|10'S|222.00|49.00|AIOCD6034|01/01/2009|31/01/2009
105746|LONAZEP-MD .25MG              10'S|1210|SUN SYNERGY DIVISION,|120|0|0|18.47|9.36|4.00|0|10'S|101.00|1.00|AIOCD6034|01/01/2009|31/01/2009
105747|LONAZEP-MD 0.5MG              10'S|1210|SUN SYNERGY DIVISION,|70|0|0|12.35|17.16|4.00|0|10'S|46.00|26.00|AIOCD6034|01/01/2009|31/01/2009
105748|SYNDOPA MD 110                10'S|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|8.55|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105925|AMIXIDE-5 TAB                 10'S|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|13.25|4.00|0|10'S|9.00|9.00|AIOCD6034|01/01/2009|31/01/2009
106017|DICORATE-ER 250MG             10'S|1210|SUN SYNERGY DIVISION,|181|0|0|199.89|32.75|4.00|0|10'S|291.00|110.00|AIOCD6034|01/01/2009|31/01/2009
106018|DICORATE-ER 500MG             10'S|1210|SUN SYNERGY DIVISION,|262|0|0|366.19|60.83|4.00|-11|10'S|152.00|51.00|AIOCD6034|01/01/2009|31/01/2009
106149|GABANTIN 100MG                10'S|1210|SUN SYNERGY DIVISION,|163|0|0|127.86|30.42|4.00|0|10'S|63.00|0.00|AIOCD6034|01/01/2009|31/01/2009
106186|LIOFEN 25MG TAB               10'S|1210|SUN SYNERGY DIVISION,|13|0|0|67.30|134.62|4.00|0|10'S|8.00|5.00|AIOCD6034|01/01/2009|31/01/2009
106931|NEXITO FORTE                  10'S|1210|SUN SYNERGY DIVISION,|135|0|0|202.06|62.27|4.00|0|10'S|10.00|65.00|AIOCD6034|01/01/2009|31/01/2009
106947|DUZELA 20                     10'S|1210|SUN SYNERGY DIVISION,|87|0|0|72.44|39.77|4.00|-4|10'S|59.00|106.00|AIOCD6034|01/01/2009|31/01/2009
106963|DICORATE ER 1000              10'S|1210|SUN SYNERGY DIVISION,|9|0|0|39.10|85.01|4.00|0|10'S|4.00|15.00|AIOCD6034|01/01/2009|31/01/2009
107005|ADCAPONE                      10'S|1210|SUN SYNERGY DIVISION,|24|0|0|8.92|34.31|4.00|0|10'S|12.00|43.00|AIOCD6034|01/01/2009|31/01/2009
107174|DUZELA 40                     10'S|1210|SUN SYNERGY DIVISION,|10|0|0|8.33|69.41|4.00|-1|10'S|24.00|25.00|AIOCD6034|01/01/2009|31/01/2009
107506|LONAZEP MD-1MG                10'S|1210|SUN SYNERGY DIVISION,|2|0|0|1.04|26.01|4.00|0|10'S|20.00|18.00|AIOCD6034|01/01/2009|31/01/2009
107507|DICORATE ER 125               10'S|1210|SUN SYNERGY DIVISION,|43|0|0|16.77|19.50|4.00|-1|10'S|18.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107508|CLOFRANIL 50MG                10'S|1210|SUN SYNERGY DIVISION,|18|0|0|16.43|64.73|4.00|-1|10'S|10.00|13.00|AIOCD6034|01/01/2009|31/01/2009
107509|ARPIZOL 20MG                  10'S|1210|SUN SYNERGY DIVISION,|22|0|0|80.01|88.90|4.00|0|10'S|36.00|14.00|AIOCD6034|01/01/2009|31/01/2009
107669|DUZELA 60                     10'S|1210|SUN SYNERGY DIVISION,|14|0|0|29.04|103.72|4.00|0|10'S|14.00|0.00|AIOCD6034|01/01/2009|31/01/2009
107756|SYNCAPONE 150                 10'S|1210|SUN SYNERGY DIVISION,|23|0|0|5.45|54.49|4.00|0|10'S|13.00|10.00|AIOCD6034|01/01/2009|31/01/2009
108747|ZONISEP 100                   10'S|1210|SUN SYNERGY DIVISION,|33|0|0|73.19|71.75|4.00|0|10'S|25.00|2.00|AIOCD6034|01/01/2009|31/01/2009
108748|ZONISEP 25                    10'S|1210|SUN SYNERGY DIVISION,|34|0|0|9.49|22.62|4.00|-3|10'S|19.00|3.00|AIOCD6034|01/01/2009|31/01/2009
108749|ZONISEP 50                    10'S|1210|SUN SYNERGY DIVISION,|39|0|0|47.84|40.55|4.00|0|10'S|39.00|0.00|AIOCD6034|01/01/2009|31/01/2009
108913|TRIGABANTIN 300               10'S|1210|SUN SYNERGY DIVISION,|49|0|0|110.77|104.50|4.00|0|10'S|4.00|20.00|AIOCD6034|01/01/2009|31/01/2009
109544|DUZELA M 20                   10's|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|46.50|4.00|0|10's|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109545|SYNDOPA CR 125                10'S|1210|SUN SYNERGY DIVISION,|23|0|0|8.05|17.51|4.00|-3|10'S|0.00|15.00|AIOCD6034|01/01/2009|31/01/2009
109645|DUZELA M 30MG CAP             10'S|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|62.27|4.00|0|10'S|1.00|1.00|AIOCD6034|01/01/2009|31/01/2009
109738|ENCORATE INJ 100MG             5ML|1210|SUN SYNERGY DIVISION,|2|0|0|0.00|22.62|4.00|0|5ML|9.00|31.00|AIOCD6034|01/01/2009|31/01/2009
109739|TRIGABANTIN 100MG             10'S|1210|SUN SYNERGY DIVISION,|90|0|0|160.39|63.17|4.00|-3|10'S|50.00|13.00|AIOCD6034|01/01/2009|31/01/2009
109740|SULPITAC 100MG                10'S|1210|SUN SYNERGY DIVISION,|116|0|0|173.98|61.48|4.00|0|10'S|70.00|69.00|AIOCD6034|01/01/2009|31/01/2009
109741|SULPITAC 200MG                10'S|1210|SUN SYNERGY DIVISION,|66|0|0|251.96|116.65|4.00|0|10'S|44.00|28.00|AIOCD6034|01/01/2009|31/01/2009
109742|SULPITAC 50MG                 10'S|1210|SUN SYNERGY DIVISION,|131|0|0|185.67|37.43|4.00|0|10'S|84.00|18.00|AIOCD6034|01/01/2009|31/01/2009
109744|NODICT 50MG TAB               10'S|1210|SUN SYNERGY DIVISION,|4|0|0|0.00|378.33|4.00|0|10'S|13.00|9.00|AIOCD6034|01/01/2009|31/01/2009
109745|PRODEP 60MG CAP               10'S|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|58.37|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
109746|VENIZ XR 150MG CAP            10'S|1210|SUN SYNERGY DIVISION,|13|0|0|21.40|82.28|4.00|0|10'S|9.00|21.00|AIOCD6034|01/01/2009|31/01/2009
109747|VENIZ XR 75MG CAP             10'S|1210|SUN SYNERGY DIVISION,|53|0|0|57.88|44.53|4.00|-1|10'S|44.00|22.00|AIOCD6034|01/01/2009|31/01/2009
109749|LONAZEP MD 2MG TAB            10'S|1210|SUN SYNERGY DIVISION,|5|0|0|4.57|45.72|4.00|0|10'S|12.00|17.00|AIOCD6034|01/01/2009|31/01/2009
110802|SULPITAC 300                  10'S|1210|SUN SYNERGY DIVISION,|23|0|0|155.71|162.21|4.00|0|10'S|20.00|7.00|AIOCD6034|01/01/2009|31/01/2009
112152|DICORATE 250                  10'S|1210|SUN SYNERGY DIVISION,|3|0|0|1.70|28.38|4.00|0|10'S|25.00|22.00|AIOCD6034|01/01/2009|31/01/2009
112153|DICORATE 500                  10'S|1210|SUN SYNERGY DIVISION,|27|0|0|0.00|55.17|4.00|0|10'S|33.00|6.00|AIOCD6034|01/01/2009|31/01/2009
113627|MACORATE 400                    10'S|1210|SUN SYNERGY DIVISION,|52|0|0|44.30|42.60|4.00|0|10'S|0.00|48.00|AIOCD6034|01/01/2009|31/01/2009
113628|MACORATE 200                   10'S|1210|SUN SYNERGY DIVISION,|10|0|0|2.31|23.24|4.00|0|10'S|0.00|90.00|AIOCD6034|01/01/2009|31/01/2009
113709|LIOFEN XL 20|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|0.00|0|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
113737|LIOFEN XL 30                           10'S|1210|SUN SYNERGY DIVISION,|0|0|0|0.00|0.00|0|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105209|BETATROP TAB                  10'S|1211|SUN AZURA LIFE SCIENCE|77|0|0|46.70|37.67|4.00|0|10'S|34.00|18.00|AIOCD6034|01/01/2009|31/01/2009
105211|DURACARD 1MG TAB              10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|29.16|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105213|DURACARD 4MG TAB              10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|64.72|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105215|GEMER 1MG TAB                 10'S|1211|SUN AZURA LIFE SCIENCE|280|0|0|304.60|35.09|4.00|0|10'S|0.00|20.00|AIOCD6034|01/01/2009|31/01/2009
105217|GLIPIMET TAB                  10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|4.23|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105219|GLIPIMET-FORTE TAB            10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|6.22|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105225|OLMEZEST 10                   10'S|1211|SUN AZURA LIFE SCIENCE|14|0|0|3.48|35.09|4.00|0|10'S|4.00|10.00|AIOCD6034|01/01/2009|31/01/2009
105227|HYTROL 2.5MG TAB              10'S|1211|SUN AZURA LIFE SCIENCE|0|0|0|0.00|11.97|4.00|0|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105229|HYTROL 5MG TAB                10'S|1211|SUN AZURA LIFE SCIENCE|3|0|0|1.31|21.84|4.00|-3|10'S|0.00|0.00|AIOCD6034|01/01/2009|31/01/2009
105232|MONOTRATE-10MG TAB            10'S|1211|SUN AZURA LIFE SCIENCE|469|0|0|219.97|18.33|4.00|-17|10'S|223.00|31.00|AIOCD6034|01/01/2009|31/01/2009
